4625 1       420  33
4650 2       840  33
4520 3      1260  33
4535 4      1680  33
4865 5      2100  33
4805 6      2520  33
4805 7      2940  33
4715 8      3360  33
4740 9      3780  33
4525 10      4200  33
4375 11      4620  33
4750 12      5040  33
4685 13      5460  33
4415 14      5880  33
4515 15      6300  33
4590 16      6720  33
4415 17      7140  33
4745 18      7560  33
4250 19      7980  33
4550 20      8400  33
4580 21      8820  33
4630 22      9240  33
4805 23      9660  33
4765 24     10080  33
4435 25     10500  33
4780 26     10920  33
4420 27     11340  33
4650 28     11760  33
4595 29     12180  33
4500 30     12600  33
4695 31     13020  33
4755 32     13440  33
4630 33     13860  33
4690 34     14280  33
4795 35     14700  33
4710 36     15120  33
4465 37     15540  33
4520 38     15960  33
4265 39     16380  33
4255 40     16800  33
4575 41     17220  33
4710 42     17640  33
4695 43     18060  33
4225 44     18480  33
4510 45     18900  33
4440 46     19320  33
4435 47     19740  33
4735 48     20160  33
4870 49     20580  33
4405 50     21000  33
4505 51     21420  33
4560 52     21840  33
4685 53     22260  33
4460 54     22680  33
4630 55     23100  33
4845 56     23520  33
4500 57     23940  33
4610 58     24360  33
4580 59     24780  33
4560 60     25200  33
4610 61     25620  33
4835 62     26040  33
4500 63     26460  33
4490 64     26880  33
4325 65     27300  33
4520 66     27720  33
4620 67     28140  33
4625 68     28560  33
4280 69     28980  33
4705 70     29400  33
4850 71     29820  33
4695 72     30240  33
4545 73     30660  33
4775 74     31080  33
4790 75     31500  33
4630 76     31920  33
4785 77     32340  33
4745 78     32760  33
4235 79     33180  33
4355 80     33600  33
4695 81     34020  33
4635 82     34440  33
4605 83     34860  33
4320 84     35280  33
4585 85     35700  33
4490 86     36120  33
4365 87     36540  33
4485 88     36960  33
4325 89     37380  33
4670 90     37800  33
4415 91     38220  33
4380 92     38640  33
4735 93     39060  33
4705 94     39480  33
4595 95     39900  33
4330 96     40320  33
4760 97     40740  33
4405 98     41160  33
4575 99     41580  33
4785 100     42000  33
4580 101     42420  33
4290 102     42840  33
4415 103     43260  33
4635 104     43680  33
4595 105     44100  33
4525 106     44520  33
4540 107     44940  33
4570 108     45360  33
4575 109     45780  33
4685 110     46200  33
4575 111     46620  33
4585 112     47040  33
4775 113     47460  33
4540 114     47880  33
4785 115     48300  33
4990 116     48720  34
4665 117     49140  33
4410 118     49560  33
4600 119     49980  33
4470 120     50400  33
4590 121     50820  33
4635 122     51240  33
4730 123     51660  33
4660 124     52080  33
4490 125     52500  33
4665 126     52920  33
4800 127     53340  33
4760 128     53760  33
4460 129     54180  33
4560 130     54600  33
4655 131     55020  33
4480 132     55440  33
4475 133     55860  33
4530 134     56280  33
4570 135     56700  33
4470 136     57120  33
4705 137     57540  33
4555 138     57960  33
4490 139     58380  33
4500 140     58800  33
4525 141     59220  33
4550 142     59640  33
4600 143     60060  33
4665 144     60480  33
4635 145     60900  33
4445 146     61320  33
4450 147     61740  33
4755 148     62160  33
4745 149     62580  33
4675 150     63000  33
4715 151     63420  33
4880 152     63840  33
4810 153     64260  33
4520 154     64680  33
4540 155     65100  33
4695 156     65520  33
4825 157     65940  33
4730 158     66360  33
4400 159     66780  33
4835 160     67200  33
4595 161     67620  33
4575 162     68040  33
4685 163     68460  33
4645 164     68880  33
4325 165     69300  33
4730 166     69720  33
4545 167     70140  33
4470 168     70560  33
4560 169     70980  33
4685 170     71400  33
4855 171     71820  33
4225 172     72240  33
4530 173     72660  33
4220 174     73080  33
4435 175     73500  33
4830 176     73920  33
4680 177     74340  33
4680 178     74760  33
4885 179     75180  33
4570 180     75600  33
4775 181     76020  33
4435 182     76440  33
4705 183     76860  33
4505 184     77280  33
4625 185     77700  33
4780 186     78120  33
4880 187     78540  33
4565 188     78960  33
4355 189     79380  33
4590 190     79800  33
4670 191     80220  33
4365 192     80640  33
4620 193     81060  33
4760 194     81480  33
4625 195     81900  33
4760 196     82320  33
4600 197     82740  33
4520 198     83160  33
4795 199     83580  33
4440 200     84000  33
4640 201     84420  33
4815 202     84840  33
4520 203     85260  33
4680 204     85680  33
4585 205     86100  33
4595 206     86520  33
4520 207     86940  33
4650 208     87360  33
4560 209     87780  33
4680 210     88200  33
4560 211     88620  33
4180 212     89040  33
4790 213     89460  33
4410 214     89880  33
4530 215     90300  33
4625 216     90720  33
4450 217     91140  33
4400 218     91560  33
4430 219     91980  33
4485 220     92400  33
4760 221     92820  33
4385 222     93240  33
4845 223     93660  33
4270 224     94080  33
4525 225     94500  33
4835 226     94920  33
4475 227     95340  33
4500 228     95760  33
4840 229     96180  33
4505 230     96600  33
4700 231     97020  33
4735 232     97440  32
4440 233     97860  33
4800 234     98280  33
4585 235     98700  33
4560 236     99120  33
4635 237     99540  33
4795 238     99960  33
4305 239    100380  33
4535 240    100800  33
4650 241    101220  33
4580 242    101640  33
4610 243    102060  33
4335 244    102480  33
4580 245    102900  33
4275 246    103320  33
4505 247    103740  33
4780 248    104160  33
4685 249    104580  33
4590 250    105000  33
4460 251    105420  33
4440 252    105840  33
4570 253    106260  33
4460 254    106680  33
4760 255    107100  33
4625 256    107520  33
4695 257    107940  33
4560 258    108360  33
4600 259    108780  33
4565 260    109200  33
4570 261    109620  33
4645 262    110040  33
4445 263    110460  33
4830 264    110880  33
4840 265    111300  33
4595 266    111720  33
4555 267    112140  33
4810 268    112560  33
4445 269    112980  33
4665 270    113400  33
4555 271    113820  33
