4580 1       420  34
2605 2       840  15
2740 3      1260  15
2820 4      1680  15
2910 5      2100  15
4625 6      2520  34
2460 7      2940  15
2670 8      3360  15
2570 9      3780  15
4345 10      4200  34
2800 11      4620  15
2695 12      5040  15
2430 13      5460  15
2845 14      5880  15
2580 15      6300  15
2830 16      6720  15
2910 17      7140  15
2755 18      7560  15
4555 19      7980  34
2630 20      8400  15
4620 21      8820  34
2395 22      9240  15
2760 23      9660  15
4590 24     10080  34
2910 25     10500  15
2735 26     10920  15
2750 27     11340  15
4665 28     11760  34
2735 29     12180  15
2840 30     12600  15
2880 31     13020  15
4405 32     13440  34
2630 33     13860  15
2780 34     14280  15
2475 35     14700  15
2645 36     15120  15
2880 37     15540  15
4280 38     15960  34
2675 39     16380  15
4505 40     16800  34
2665 41     17220  15
2740 42     17640  15
2900 43     18060  15
2790 44     18480  15
4430 45     18900  34
4750 46     19320  34
2840 47     19740  15
2825 48     20160  15
2730 49     20580  15
2695 50     21000  15
2820 51     21420  15
2710 52     21840  15
2645 53     22260  15
4635 54     22680  34
2900 55     23100  15
2895 56     23520  15
4385 57     23940  34
2850 58     24360  15
4620 59     24780  34
2755 60     25200  15
2785 61     25620  15
4520 62     26040  34
4765 63     26460  34
2750 64     26880  15
4675 65     27300  34
2750 66     27720  15
4475 67     28140  34
4710 68     28560  34
2770 69     28980  15
4605 70     29400  34
4380 71     29820  34
2835 72     30240  15
2830 73     30660  15
2565 74     31080  15
2560 75     31500  15
2635 76     31920  15
4225 77     32340  34
2645 78     32760  15
2825 79     33180  15
4500 80     33600  34
2745 81     34020  15
2475 82     34440  15
2990 83     34860  15
2825 84     35280  15
4555 85     35700  34
4710 86     36120  34
4505 87     36540  34
4620 88     36960  34
3060 89     37380  15
4690 90     37800  34
4700 91     38220  34
2630 92     38640  15
2515 93     39060  15
4560 94     39480  34
2840 95     39900  15
2725 96     40320  15
2575 97     40740  15
2670 98     41160  15
4490 99     41580  34
2520 100     42000  15
2855 101     42420  15
2825 102     42840  15
4660 103     43260  34
4745 104     43680  34
2835 105     44100  15
2900 106     44520  15
2650 107     44940  15
2565 108     45360  15
4735 109     45780  34
4745 110     46200  34
2735 111     46620  15
2725 112     47040  15
4510 113     47460  34
4380 114     47880  34
2805 115     48300  15
2780 116     48720  15
4460 117     49140  34
2825 118     49560  15
2650 119     49980  15
2560 120     50400  15
2710 121     50820  15
