4020 59.38
2845 59.7
4335 60.05
4055 60.38
4580 60.73
4185 61.07
4540 61.42
4215 61.75
4395 62.1
3945 62.43
3200 62.77
4350 63.12
4465 63.47
3960 63.83
3485 64.18
4290 64.52
4145 64.87
4325 65.2
4470 65.55
4270 65.9
4110 66.23
4660 66.58
4445 66.93
4555 67.28
4115 67.62
4220 67.97
3765 68.33
4545 68.68
4325 69.05
4625 69.4
3885 69.75
3950 70.08
4225 70.43
4535 70.78
3825 71.13
4440 71.48
4225 71.85
4040 72.2
3885 72.55
4465 72.9
3975 73.25
3910 73.6
4345 73.95
4680 74.32
4475 74.67
3205 75.03
4405 75.38
4215 75.73
4460 76.08
4005 76.43
3925 76.78
3760 77.13
4085 77.47
4430 77.82
3780 78.17
4135 78.52
4060 78.85
4470 79.18
4305 79.52
4200 79.87
4265 80.2
4465 80.53
4335 80.9
3715 81.23
3995 81.55
4015 81.88
3010 82.22
4140 82.53
3655 82.87
3870 83.2
4090 83.55
3580 83.87
4185 84.25
4265 84.58
3965 84.9
3255 85.23
3070 85.55
3185 85.87
4415 86.22
4010 86.55
3920 86.88
4030 87.22
4030 87.57
4075 87.92
3745 88.25
4200 88.58
3940 88.93
3755 89.28
4085 89.62
2855 89.95
3800 90.28
3235 90.63
4530 90.97
3830 91.28
3920 91.62
4425 91.97
3035 92.33
2645 92.7
4185 93.05
3440 93.38
3330 93.73
3955 94.08
4165 94.42
3660 94.75
3920 95.08
3510 95.42
4205 95.78
4385 96.12
3895 96.47
4070 96.8
4315 97.15
3810 97.48
4000 97.83
3935 98.17
2960 98.5
3980 98.85
3965 99.2
3020 99.52
4235 99.87
4355 100.22
3870 100.57
4340 100.92
4160 101.27
4275 101.62
3945 101.97
4385 102.32
4435 102.67
3930 103.02
4050 103.37
4495 103.72
4060 104.07
4490 104.42
4280 104.75
4540 105.12
3870 105.47
3860 105.82
3830 106.17
3200 106.52
4070 106.87
4175 107.2
3265 107.53
4365 107.88
3225 108.2
4205 108.55
3140 108.92
4455 109.25
3800 109.58
4135 109.95
4275 110.32
3315 110.65
3750 110.98
3755 111.33
4340 111.7
4305 112.07
4520 112.42
4580 112.77
4025 113.12
4440 113.45
4325 113.8
4345 114.15
4025 114.5
4290 114.85
4350 115.18
4180 115.53
4200 115.87
4155 116.2
4200 116.55
4210 116.92
4395 117.25
4495 117.6
4135 117.97
4115 118.32
4105 118.68
4045 119.07
4000 119.43
4225 119.77
4265 120.12
4110 120.47
4325 120.8
4160 121.13
4560 121.47
3995 121.82
4240 122.17
3225 122.52
3215 122.83
4090 123.18
2850 123.53
2895 123.87
4215 124.22
4315 124.62
4340 124.97
4025 125.32
3775 125.65
3825 126.0
3225 126.32
3075 126.65
3205 127.0
3565 127.32
3305 127.63
4350 127.97
4030 128.3
3295 128.62
4335 128.93
4235 129.28
3290 129.6
3135 129.93
3100 130.27
3185 130.6
3875 130.93
3945 131.27
4070 131.62
3290 131.95
3710 132.28
4290 132.62
4245 132.97
3290 133.33
4585 133.68
3235 134.02
3990 134.37
3890 134.7
3085 135.02
3015 135.35
4495 135.68
3625 136.0
4405 136.35
3320 136.67
3435 137.02
4095 137.35
4370 137.7
4235 138.05
3280 138.38
3130 138.72
4235 139.05
4110 139.4
4670 139.75
4285 140.1
3960 140.43
4095 140.78
3985 141.13
3865 141.5
4450 141.85
3840 142.18
3795 142.57
3050 142.88
2945 143.23
4260 143.58
4425 143.93
3950 144.28
4355 144.62
3130 144.93
3360 145.28
3930 145.62
4230 145.97
4280 146.3
2790 146.65
3985 146.98
3130 147.3
4035 147.62
4185 147.97
4160 148.3
3790 148.63
3690 148.97
4215 149.3
4435 149.63
4135 149.97
3790 150.3
4675 150.63
3935 150.97
3780 151.3
4365 151.63
4325 151.97
4190 152.3
4265 152.65
4035 152.98
4045 153.3
3990 153.63
4120 153.95
4205 154.3
2890 154.62
2765 154.95
3255 155.28
4625 155.63
4220 155.95
3635 156.28
3280 156.6
3175 156.93
3890 157.27
3895 157.6
3720 157.92
3410 158.25
3550 158.58
3085 158.9
2915 159.2
3215 159.53
2340 159.83
3300 160.15
3995 160.47
3960 160.78
4405 161.13
3085 161.45
3290 161.75
3945 162.08
3855 162.4
3060 162.73
4370 163.07
4205 163.4
4145 163.73
4125 164.07
4040 164.4
3000 164.72
4030 165.05
4385 165.4
3820 165.73
4035 166.07
3365 166.42
3235 166.75
4250 167.08
4200 167.42
3875 167.75
3210 168.07
4190 168.4
4325 168.73
3180 169.07
4200 169.4
4360 169.73
3965 170.07
3200 170.4
4480 170.73
3755 171.08
3145 171.42
3255 171.73
2910 172.07
3725 172.43
4000 172.8
4360 173.17
4065 173.5
3920 173.85
4370 174.18
3825 174.52
3940 174.88
3245 175.22
4190 175.57
4045 175.92
3070 176.25
4295 176.6
4215 176.93
3195 177.32
3170 177.65
3080 178.03
3820 178.37
3660 178.72
4185 179.05
2950 179.38
2855 179.77
2975 180.13
3605 180.48
3940 180.87
3370 181.18
4265 181.53
3185 181.88
4170 182.23
4380 182.57
3240 182.93
3100 183.25
3545 183.6
3160 183.95
3425 184.28
3235 184.62
4410 184.97
3705 185.32
4140 185.65
3995 185.98
3970 186.32
2945 186.65
3950 186.98
3945 187.33
3580 187.67
4020 188.02
3080 188.37
4290 188.72
4030 189.07
3155 189.42
4165 189.77
3695 190.1
2990 190.42
4320 190.77
3980 191.1
2915 191.43
4045 191.77
4310 192.12
4135 192.47
3165 192.8
4140 193.13
3045 193.48
4085 193.82
4675 194.17
3985 194.5
4170 194.85
4265 195.2
3250 195.55
4130 195.88
4205 196.22
3775 196.53
3760 196.88
3185 197.22
3955 197.55
4020 197.87
3135 198.18
3125 198.52
2985 198.9
4310 199.25
3980 199.6
3255 199.95
4195 200.32
3455 200.67
4095 201.03
3945 201.47
2940 201.83
4100 202.22
3085 202.57
4310 202.92
4115 203.25
4195 203.6
3740 203.97
4070 204.32
3575 204.65
4570 204.98
3570 205.33
3965 205.65
4030 206.0
3925 206.33
4235 206.67
3090 207.0
3985 207.33
3360 207.67
2980 208.0
4240 208.35
4430 208.68
3615 209.03
3995 209.37
3485 209.7
3860 210.08
3995 210.43
4295 210.77
3165 211.13
3885 211.47
4560 211.82
2635 212.17
3555 212.5
3890 212.83
4020 213.18
4175 213.53
3710 213.88
2880 214.2
3245 214.57
3940 214.9
3385 215.23
4200 215.57
3975 215.9
4070 216.25
3820 216.58
4155 216.93
4125 217.28
4590 217.62
3985 217.95
3830 218.3
3355 218.62
4390 218.97
3500 219.32
4335 219.65
3050 219.97
3985 220.3
3635 220.65
4225 221.0
4280 221.35
3980 221.68
4275 222.03
4020 222.37
4120 222.7
3220 223.05
4065 223.4
4355 223.75
4180 224.1
4720 224.47
3225 224.78
3830 225.12
3900 225.47
3350 225.83
4515 226.18
3875 226.52
3030 226.87
4565 227.2
4395 227.55
3005 227.92
3110 228.23
4030 228.58
3870 228.92
3065 229.28
4065 229.62
4065 229.97
3095 230.33
3785 230.67
4145 231.02
4205 231.35
4335 231.7
4530 232.07
4545 232.4
4160 232.75
4490 233.08
4250 233.43
4375 233.78
4400 234.12
3580 234.47
3900 234.8
4695 235.15
4565 235.5
4580 235.85
4385 236.2
4295 236.53
4185 236.88
4340 237.23
4320 237.57
2800 237.92
4350 238.27
3250 238.58
4240 238.93
4270 239.32
4230 239.65
3320 240.0
3210 240.33
3220 240.7
3270 241.03
3315 241.37
3020 241.73
4310 242.08
4815 242.58
4285 242.93
3620 243.27
3395 243.62
3905 243.97
3095 244.3
3060 244.65
4075 244.97
2885 245.32
4235 245.67
3015 246.03
2975 246.37
4675 246.7
3350 247.03
4045 247.37
4495 247.72
3210 248.03
3360 248.35
4130 248.72
4515 249.05
3090 249.42
3030 249.75
3100 250.08
3050 250.43
3025 250.77
3320 251.08
2965 251.4
4330 251.77
3155 252.1
2845 252.42
3420 252.73
4285 253.08
4285 253.43
4185 253.75
2920 254.08
2985 254.43
4000 254.78
4730 255.12
3205 255.45
3165 255.77
4160 256.12
4345 256.43
4480 256.75
3835 257.08
3115 257.43
4370 257.77
4435 258.12
3620 258.45
4310 258.8
4495 259.15
3980 259.5
3355 259.83
4645 260.18
3060 260.52
4535 260.85
3660 261.18
4615 261.5
3025 261.82
4115 262.13
3310 262.48
3215 262.8
3365 263.13
4170 263.47
4205 263.78
3275 264.1
4085 264.45
4065 264.77
2985 265.08
3295 265.43
3165 265.77
3910 266.08
3185 266.42
4345 266.75
4210 267.1
4180 267.43
3950 267.78
3180 268.13
4485 268.52
4155 268.9
3180 269.3
3470 269.65
4250 270.03
4490 270.4
4470 270.77
4565 271.15
4430 271.5
3405 271.85
3280 272.18
3320 272.52
3830 272.83
3965 273.17
3490 273.48
4435 273.82
4275 274.15
4280 274.48
4455 274.82
4060 275.17
4190 275.48
3355 275.8
4310 276.13
3290 276.47
3520 276.8
4110 277.12
4460 277.47
3170 277.8
4285 278.13
3990 278.48
4230 278.8
4145 279.12
4290 279.45
4450 279.78
4330 280.13
3225 280.45
2090 280.77
3175 281.1
4440 281.5
3700 281.82
4385 282.15
4070 282.48
3085 282.83
3370 283.18
4080 283.52
4210 283.85
3230 284.2
4205 284.55
3990 284.88
4345 285.23
3165 285.55
4255 285.88
3890 286.23
3370 286.57
3040 286.88
4035 287.2
4030 287.53
3215 287.87
2955 288.2
4365 288.55
4450 288.88
4070 289.23
4330 289.58
4330 289.9
4580 290.25
4140 290.58
3330 290.93
2920 291.27
4305 291.62
4010 291.98
4335 292.35
3190 292.7
4445 293.03
4450 293.38
4390 293.72
4175 294.07
3410 294.4
4045 294.73
2195 295.05
4400 295.4
4600 295.75
4075 296.08
4630 296.4
3670 296.73
3370 297.05
3955 297.4
4045 297.77
0 298.05
4120 298.4
4640 298.75
4380 299.08
4335 299.42
2340 299.75
0 300.03
3855 300.37
3040 300.7
3710 301.05
4565 301.4
3225 301.75
3980 302.08
3070 302.42
1845 302.73
4165 303.1
4795 303.43
3165 303.77
3745 304.12
4690 304.45
200 304.73
3930 305.07
365 305.37
4130 305.72
4840 306.07
3920 306.4
1985 306.73
3185 307.08
2390 307.42
2990 307.75
3310 308.1
3120 308.43
3150 308.73
2765 309.05
2980 309.37
2695 309.68
2440 310.02
3530 310.35
4300 310.72
4480 311.08
4415 311.43
4495 311.78
4425 312.13
3275 312.47
4665 312.8
4480 313.15
3320 313.48
4510 313.83
4550 314.17
4095 314.5
3615 314.83
3820 315.15
4565 315.52
4010 315.85
3965 316.18
3245 316.5
4220 316.82
3165 317.17
4790 317.52
2940 317.83
3415 318.13
2945 318.45
3255 318.78
4545 319.13
4480 319.48
3360 319.8
3605 320.12
4595 320.47
3425 320.8
3245 321.13
3510 321.47
4655 321.8
4575 322.15
3165 322.47
4380 322.8
3340 323.12
1200 323.42
4405 323.78
4670 324.12
4510 324.47
2740 324.78
3260 325.17
3190 325.48
3460 325.82
4355 326.17
3280 326.5
3065 326.82
3385 327.13
3520 327.47
4475 327.8
2900 328.12
4225 328.53
3275 328.88
3205 329.22
4535 329.57
4555 329.92
4540 330.27
4255 330.62
4525 330.95
3615 331.28
3230 331.6
3295 331.97
4375 332.32
4150 332.68
4255 333.03
3925 333.38
3140 333.72
3395 334.05
3395 334.37
2955 334.7
3920 335.07
4325 335.43
3970 335.78
3980 336.15
4585 336.5
4370 336.85
3460 337.18
3225 337.52
3085 337.85
3160 338.18
3310 338.53
4275 338.88
4380 339.22
4595 339.57
4490 339.92
4355 340.27
3890 340.6
4320 340.95
4340 341.3
4350 341.65
3285 342.03
3905 342.37
3630 342.73
2995 343.1
4415 343.45
3980 343.82
3510 344.15
4090 344.5
4510 344.85
2925 345.17
4510 345.52
3295 345.87
3075 346.22
4365 346.6
4295 346.93
3945 347.28
4700 347.62
4670 347.97
4170 348.32
4070 348.67
3425 348.98
3070 349.35
4460 349.72
4770 350.07
4645 350.4
3015 350.73
3550 351.07
2760 351.4
3980 351.75
3995 352.12
4345 352.48
4030 352.83
4105 353.2
3290 353.53
3640 353.85
3265 354.22
4020 354.57
3210 354.93
3130 355.28
3885 355.62
3490 355.95
4050 356.3
4310 356.65
3795 357.0
3665 357.37
3895 357.7
4585 358.05
4255 358.4
3305 358.73
3325 359.08
3335 359.42
3200 359.75
3230 360.1
4585 360.45
3335 360.82
3315 361.15
3955 361.5
3355 361.82
4140 362.15
3280 362.5
3280 362.85
4425 363.2
4405 363.55
4365 363.9
4540 364.25
4395 364.6
3645 364.95
4635 365.3
4530 365.65
2960 366.0
3480 366.33
3125 366.65
4485 367.02
4750 367.37
4030 367.72
4510 368.08
3360 368.43
4115 368.78
3185 369.13
4565 369.48
3165 369.83
4505 370.18
3270 370.52
3380 370.85
4705 371.2
4205 371.55
4095 371.9
3340 372.22
3215 372.57
3435 372.9
3230 373.25
3325 373.58
3155 373.97
4475 374.32
2720 374.68
4250 375.03
3290 375.37
3250 375.72
3030 376.05
4420 376.38
4180 376.73
3245 377.1
4370 377.45
3280 377.82
3135 378.18
4635 378.53
3270 378.88
3075 379.2
4255 379.55
4445 379.9
3445 380.23
4415 380.58
3040 380.9
3290 381.23
3315 381.58
3160 381.93
4260 382.27
4275 382.65
4260 382.98
3270 383.32
3900 383.68
3510 384.05
3200 384.37
3245 384.72
4045 385.07
4235 385.4
3795 385.75
3320 386.08
3905 386.43
3275 386.77
3300 387.12
4100 387.45
3580 387.82
4435 388.17
3985 388.52
4475 388.87
3835 389.23
3170 389.58
3335 389.92
3195 390.25
4010 390.63
4035 390.97
4640 391.33
3835 391.65
3970 391.98
4200 392.33
4480 392.7
3790 393.03
4670 393.38
3315 393.72
4105 394.07
3225 394.45
3215 394.8
730 395.13
3230 395.47
4110 395.82
3880 396.17
3475 396.5
4375 396.83
3265 397.17
4335 397.52
4430 397.87
3415 398.2
3725 398.57
3145 398.88
3960 399.23
3350 399.55
3220 399.87
3015 400.22
3285 400.55
3240 400.87
4370 401.22
4140 401.57
4405 401.92
4235 402.25
3200 402.6
4065 402.97
4510 403.32
4495 403.67
4050 404.03
4675 404.37
3195 404.72
2985 405.05
2530 405.4
3250 405.72
3095 406.07
3730 406.4
4260 406.77
3190 407.12
2975 407.5
4025 407.85
3030 408.18
3355 408.52
3235 408.87
4290 409.22
4590 409.57
4390 409.92
4275 410.27
4365 410.62
4655 410.98
3165 411.33
4255 411.68
4580 412.03
4335 412.35
3395 412.68
3285 413.02
3065 413.37
4190 413.7
3735 414.05
3320 414.42
3570 414.75
3520 415.12
3945 415.47
3235 415.82
4715 416.15
3415 416.5
3485 416.92
3375 417.25
4010 417.58
3340 417.92
3265 418.28
4540 418.63
3295 418.97
3405 419.3
3230 419.67
4080 420.03
2990 420.37
3385 420.7
3965 421.05
3015 421.38
4485 421.73
4600 422.08
3170 422.4
3155 422.72
3165 423.07
4310 423.42
4070 423.77
3605 424.13
3205 424.5
2755 424.83
3795 425.17
3285 425.48
2890 425.83
3985 426.2
4365 426.55
2495 426.97
3825 427.3
3420 427.63
4390 427.97
3445 428.3
3255 428.65
3950 428.98
4295 429.33
4250 429.67
4125 430.0
3410 430.38
3435 430.73
3325 431.08
3270 431.42
3785 431.77
4740 432.12
3180 432.5
4805 432.83
3280 433.15
4685 433.48
4425 433.83
2440 434.15
3100 434.5
3350 434.87
3305 435.23
4355 435.58
3095 435.9
3495 436.25
3400 436.58
4470 436.93
4400 437.27
3195 437.62
4685 437.98
4480 438.35
4425 438.7
4135 439.03
4345 439.37
3730 439.72
4365 440.07
3230 440.42
4500 440.77
3630 441.12
3260 441.47
4175 441.83
4260 442.18
4455 442.53
3725 442.88
3260 443.18
4320 443.53
4235 443.87
4635 444.22
3845 444.58
4065 444.92
4210 445.28
3270 445.63
3175 445.95
4140 446.3
4420 446.65
3650 447.0
4325 447.35
3300 447.68
3120 448.03
3145 448.38
3375 448.72
4340 449.07
2550 449.4
4565 449.75
3420 450.1
3135 450.47
3305 450.83
4055 451.17
4255 451.53
3100 451.9
3105 452.22
3225 452.52
3175 452.87
2920 453.2
3205 453.57
2770 453.93
4315 454.3
3810 454.63
3345 454.95
3295 455.28
4090 455.62
3340 455.93
4345 456.28
3230 456.62
4120 456.97
4175 457.32
4570 457.67
4245 458.02
3120 458.32
975 458.63
3385 458.97
4350 459.33
3875 459.67
3345 460.03
4120 460.37
4530 460.72
4000 461.05
4550 461.38
4355 461.73
4605 462.08
3135 462.43
3225 462.8
4405 463.15
4295 463.52
3370 463.85
3090 464.22
2985 464.55
4190 464.9
4490 465.27
4525 465.63
3030 465.97
3865 466.33
4630 466.68
2945 467.05
4450 467.4
4405 467.75
4315 468.12
4415 468.47
3180 468.8
4540 469.13
3985 469.48
2775 469.8
3175 470.12
4005 470.47
3000 470.8
4175 471.15
3200 471.48
4305 471.83
3215 472.2
3145 472.55
4135 472.93
3220 473.3
3375 473.68
4280 474.02
3675 474.37
3755 474.8
4070 475.17
4610 475.53
3935 475.92
1965 476.23
4255 476.58
4550 476.92
3715 477.25
4335 477.6
3265 477.97
4275 478.3
4660 478.65
3925 479.02
3075 479.37
2995 479.72
4270 480.08
4520 480.43
4725 480.78
4520 481.15
4600 481.5
2995 481.83
3435 482.17
2385 482.52
3130 482.85
3825 483.2
4425 483.58
3820 483.93
4295 484.28
4345 484.65
4435 485.02
3635 485.38
3005 485.73
4265 486.08
3045 486.45
2710 486.78
3400 487.17
4560 487.52
3300 487.87
3340 488.25
4190 488.58
4175 488.92
4265 489.27
3245 489.58
3075 489.9
3320 490.23
2370 490.55
3340 490.9
4720 491.23
4555 491.57
3025 491.9
3040 492.22
4205 492.55
3705 492.92
3305 493.25
4440 493.6
4070 493.93
3280 494.28
3800 494.62
4435 494.97
3180 495.27
4605 495.62
4480 495.97
2835 496.28
3265 496.58
3120 496.92
3130 497.25
3170 497.6
4335 497.93
4535 498.28
4585 498.62
3040 498.92
3090 499.23
3275 499.57
3970 499.9
3475 500.23
3185 500.58
4190 500.93
4635 501.28
4300 501.62
4120 501.95
3840 502.28
4205 502.65
4270 503.0
4515 503.37
4545 503.73
4480 504.08
3755 504.43
1810 504.75
3645 505.1
4600 505.45
3295 505.82
3785 506.17
4530 506.52
4360 506.88
3940 507.23
4675 507.57
4065 507.93
4450 508.28
4070 508.63
3360 508.98
4340 509.32
2920 509.63
3065 509.98
4380 510.33
4210 510.68
3060 511.07
4355 511.42
3020 511.75
3585 512.08
4285 512.43
4175 512.78
4415 513.13
3310 513.48
3980 513.82
4530 514.18
4480 514.52
3605 514.87
3510 515.25
3185 515.6
4070 515.95
4050 516.28
4385 516.63
4405 516.97
3820 517.33
3880 517.67
3820 518.0
3890 518.33
4305 518.83
4615 519.33
3410 519.72
4220 520.07
4220 520.45
2835 520.78
3415 521.13
3180 521.47
3345 521.82
3410 522.17
4035 522.52
3260 522.85
4115 523.2
3775 523.53
3755 523.88
3230 524.27
4170 524.6
3835 524.95
3910 525.3
3335 525.63
3300 525.98
4335 526.33
4090 526.67
4325 527.0
3980 527.33
4485 527.68
4255 528.02
3395 528.35
4045 528.7
3890 529.05
2815 529.37
4180 529.7
3425 530.05
3750 530.38
3060 530.75
3470 531.08
2790 531.42
3010 531.75
2915 532.1
3250 532.45
3110 532.8
3635 533.15
4180 533.48
4125 533.83
4215 534.18
4000 534.53
2860 534.88
4640 535.22
4495 535.57
4300 535.92
4465 536.25
