153013 122    153013    0    0   700    150      0   2350    589
153546 123    153546   15    0   750    900   1050    134      9
155318 124    155318    0    0   900     50      0   2110    836
157085 125    157085    0    0   650     50      0   2632    921
158855 126    158855    0    0   750    550    400   1408    887
160606 127    160606    6    0  2500    900      0   2439    293
162370 128    162370    0    0  1350    400    400   1852    634
163562 129    163562   12    0   600      0      0      1    633
164822 130    164822    0    0   750    250      0   1442    569
166601 131    166601    6    0  1800    675      0   3539   1945
167416 132    167416    4    0   750    750    725      0    383
168586 133    168586   15    0   750      0      0      8    559
169871 134    169871    0    0  1000    375      0   1675    540
171139 135    171139    0    0   950    325      0   2078    431
172502 136    172502    0    0   750    250      0    503   1037
173875 137    173875    0    0  1450    800      0    693    837
174919 138    174919    5    0   950    800    725    737    431
176694 139    176694    7    0  1900    250      0   5943    658
178468 140    178468    0    0  1000    150      0   2153    802
180247 141    180247    0    0   950    550      0    328    819
182017 142    182017    0    0  1500    400      0   2973    564
183431 143    183431    0    0   800      0      0   3042    933
184616 144    184616    0    0   750      0      0   2335    573
185726 145    185726    0    0   850    300      0   1249    503
186959 146    186959    0    0   900    250      0    887    546
188144 147    188144    0    0   650    500      0      0    612
189623 148    189623    7    0  1300     50      0   4373    799
190925 149    190925    0    0   950    250      0   2701    569
192276 150    192276    0    0  1000      0      0   2762    726
193471 151    193471    0    0  1200    400      0    370    432
194686 152    194686    0    0   700    600      0    565    603
195938 153    195938    0    0  1000    225      0   1878    522
197108 154    197108    0    0  1000    400      0    917    482
198896 155    198896    0    0  1050    450      0   2578    785
200496 156    200496    0    0  1350    500      0   1163   1481
202285 157    202285    0    0  1550    475      0   2557   1762
204048 158    204048   12    0   600      0      0      0    938
205179 159    205179    0    0   700    250      0    861    560
206376 160    206376    0    0   750      0      0   1861    570
207650 161    207650    0    0  1000    100      0   2432    534
209315 162    209315    0    0   800    200      0   2915    801
210506 163    210506    0    0   900    550      0    744    527
211998 164    211998    0    0  1450    350      0   1235   1916
213766 165    213766    0    0   600    550      0     52    938
215002 166    215002    0    0  1200    600      0    625    648
216267 167    216267    0    0   650    475      0   2502    647
218046 168    218046    0    0  1250    325      0   2217    681
219423 169    219423    0    0  1050     50      0   2860    462
221026 170    221026    0    0  1050    350      0    737    526
222225 171    222225    0    0  1100    350      0   1439    469
224001 172    224001    0    0  1350    425      0   3580    568
225239 173    225239    0    0  1000      0      0   3181    497
226444 174    226444    0    0  1450    300      0   1072    292
227500 175    227500    4    0   900    750    725    151    438
229194 176    229194    0    0  1300    750      0    272    645
230993 177    230993    1    0  1800    250      0   2903    890
232787 178    232787    0    0   950    200      0    772    819
233326 179    233326   15    0   750   1050    900     69    235
