1935 1       420  27
2090 2       840  27
3445 3      1260  30
3125 4      1680  30
2070 5      2100  26
2040 6      2520  28
2245 7      2940  27
2450 8      3360  27
1750 9      3780  26
1435 10      4200  25
1855 11      4620  26
2170 12      5040  28
1870 13      5460  28
2400 14      5880  31
2050 15      6300  27
1935 16      6720  24
3240 17      7140  31
2085 18      7560  28
1100 19      7980  23
1470 20      8400  25
1675 21      8820  23
1790 22      9240  20
1520 23      9660  24
 605 24     10080  15
2365 25     10500  25
 100 26     10920  14
 740 27     11340  18
2640 28     11760  25
2100 29     12180  24
1440 30     12600  27
1335 31     13020  18
1555 32     13440  22
2395 33     13860  22
1835 34     14280  23
 500 35     14700  20
1135 36     15120  16
2945 37     15540  23
1890 38     15960  23
3395 39     16380  27
2155 40     16800  15
1440 41     17220  15
1940 42     17640  15
1645 43     18060  21
1000 44     18480  19
1345 45     18900  17
1850 46     19320  23
1460 47     19740  28
 900 48     20160  18
1890 49     20580  30
1230 50     21000  23
2840 51     21420  23
1455 52     21840  15
2700 53     22260  26
1935 54     22680  15
1885 55     23100  15
 970 56     23520  16
1090 57     23940  18
2115 58     24360  15
2500 59     24780  23
 610 60     25200  15
1135 61     25620  16
1820 62     26040  23
2510 63     26460  26
2960 64     26880  27
2990 65     27300  15
3780 66     27720  23
3000 67     28140  15
2340 68     28560  16
2620 69     28980  15
2790 70     29400  23
2945 71     29820  15
3350 72     30240  23
2730 73     30660  15
3310 74     31080  15
3200 75     31500  23
2705 76     31920  22
3255 77     32340  23
3505 78     32760  28
3355 79     33180  15
3365 80     33600  15
3265 81     34020  23
3010 82     34440  15
3140 83     34860  15
3020 84     35280  15
3195 85     35700  15
3225 86     36120  15
3470 87     36540  23
3345 88     36960  15
3370 89     37380  15
3305 90     37800  15
3135 91     38220  15
2885 92     38640  15
3180 93     39060  15
3930 94     39480  23
3120 95     39900  15
3315 96     40320  15
4095 97     40740  31
3880 98     41160  23
3370 99     41580  15
3065 100     42000  15
3835 101     42420  33
3190 102     42840  15
4115 103     43260  31
4395 104     43680  31
3325 105     44100  15
3445 106     44520  15
3500 107     44940  15
3925 108     45360  33
3580 109     45780  33
3760 110     46200  32
3310 111     46620  28
3615 112     47040  15
3895 113     47460  23
3430 114     47880  33
3620 115     48300  34
3315 116     48720  33
3705 117     49140  33
3585 118     49560  27
3885 119     49980  33
3265 120     50400  15
3445 121     50820  28
4260 122     51240  32
4175 123     51660  31
3510 124     52080  33
4045 125     52500  33
4270 126     52920  32
4230 127     53340  33
3175 128     53760  32
3680 129     54180  33
3920 130     54600  33
3755 131     55020  33
3410 132     55440  33
3510 133     55860  33
3755 134     56280  33
4140 135     56700  33
4430 136     57120  33
4205 137     57540  28
4525 138     57960  29
4185 139     58380  31
3825 140     58800  33
3355 141     59220  28
3535 142     59640  30
4005 143     60060  31
3995 144     60480  33
4120 145     60900  33
3890 146     61320  33
4290 147     61740  33
4480 148     62160  33
4260 149     62580  33
3680 150     63000  27
3525 151     63420  32
3980 152     63840  33
4095 153     64260  26
4310 154     64680  32
4090 155     65100  25
3845 156     65520  28
4180 157     65940  33
4265 158     66360  32
4545 159     66780  32
4395 160     67200  33
4320 161     67620  32
4580 162     68040  32
4510 163     68460  33
4245 164     68880  32
3555 165     69300  29
3980 166     69720  33
3715 167     70140  30
4270 168     70560  32
4090 169     70980  27
4055 170     71400  32
3440 171     71820  21
3565 172     72240  29
4045 173     72660  33
4215 174     73080  33
4095 175     73500  31
4060 176     73920  31
4170 177     74340  33
3140 178     74760  19
4320 179     75180  33
4115 180     75600  33
4320 181     76020  28
4130 182     76440  32
3555 183     76860  30
3825 184     77280  30
4460 185     77700  28
4065 186     78120  23
4040 187     78540  30
4005 188     78960  30
4515 189     79380  34
3885 190     79800  25
4060 191     80220  27
4225 192     80640  32
3715 193     81060  28
3265 194     81480  22
4090 195     81900  33
4060 196     82320  32
4430 197     82740  33
4155 198     83160  33
4670 199     83580  31
4820 200     84000  34
3935 201     84420  25
4400 202     84840  32
3860 203     85260  29
3960 204     85680  29
4720 205     86100  33
3440 206     86520  26
3395 207     86940  25
4510 208     87360  32
4570 209     87780  31
4430 210     88200  33
4500 211     88620  31
4580 212     89040  34
4420 213     89460  28
3605 214     89880  30
4820 215     90300  34
4705 216     90720  34
3560 217     91140  30
4235 218     91560  31
4085 219     91980  31
4660 220     92400  34
4475 221     92820  34
4155 222     93240  32
4945 223     93660  35
4530 224     94080  33
3905 225     94500  30
4005 226     94920  26
4015 227     95340  32
4885 228     95760  34
4305 229     96180  30
4505 230     96600  30
3525 231     97020  22
4085 232     97440  32
3825 233     97860  27
4680 234     98280  33
4735 235     98700  34
2890 236     99120  24
4460 237     99540  34
2080 238     99960  23
3905 239    100380  31
4655 240    100800  34
4710 241    101220  34
4420 242    101640  32
3845 243    102060  32
4850 244    102480  34
1880 245    102900  22
4790 246    103320  35
4580 247    103740  33
2965 248    104160  28
3770 249    104580  27
4210 250    105000  33
4875 251    105420  34
4695 252    105840  33
4510 253    106260  34
4460 254    106680  31
4840 255    107100  34
4900 256    107520  34
4160 257    107940  32
4335 258    108360  34
4615 259    108780  34
4820 260    109200  34
4350 261    109620  33
4235 262    110040  32
4005 263    110460  29
4140 264    110880  32
4495 265    111300  33
4030 266    111720  31
4275 267    112140  33
4715 268    112560  33
4335 269    112980  32
4515 270    113400  34
4520 271    113820  34
4695 272    114240  34
4590 273    114660  33
4710 274    115080  33
4590 275    115500  33
4490 276    115920  32
4000 277    116340  30
4660 278    116760  33
4445 279    117180  33
4555 280    117600  33
4260 281    118020  33
4395 282    118440  33
4695 283    118860  33
4745 284    119280  33
3030 285    119700  27
4380 286    120120  33
4530 287    120540  33
4825 288    120960  34
4310 289    121380  32
3660 290    121800  30
4820 291    122220  34
1230 292    122640  20
4550 293    123060  33
4120 294    123480  28
4715 295    123900  34
3970 296    124320  32
4840 297    124740  34
