2455 1       420  29
2280 2       840  25
1420 3      1260  25
1940 4      1680  29
1630 5      2100  28
2515 6      2520  28
2210 7      2940  27
2310 8      3360  28
1365 9      3780  25
2895 10      4200  30
1400 11      4620  15
2925 12      5040  30
2415 13      5460  29
1845 14      5880  23
2070 15      6300  25
2385 16      6720  29
1655 17      7140  26
1915 18      7560  28
1830 19      7980  26
2085 20      8400  28
1920 21      8820  27
1280 22      9240  24
1870 23      9660  27
2160 24     10080  27
1935 25     10500  25
2505 26     10920  27
1355 27     11340  27
2210 28     11760  29
2405 29     12180  31
3300 30     12600  31
3365 31     13020  30
1965 32     13440  28
2595 33     13860  26
1740 34     14280  27
3050 35     14700  29
1930 36     15120  21
2470 37     15540  29
2330 38     15960  27
2050 39     16380  24
2035 40     16800  29
2805 41     17220  28
2030 42     17640  26
2105 43     18060  30
3240 44     18480  30
2075 45     18900  28
2235 46     19320  28
2220 47     19740  28
2355 48     20160  28
1985 49     20580  26
2865 50     21000  29
2600 51     21420  28
2475 52     21840  29
1580 53     22260  25
1885 54     22680  30
2500 55     23100  28
2490 56     23520  30
1445 57     23940  25
1130 58     24360  23
1955 59     24780  26
1535 60     25200  23
2470 61     25620  28
1740 62     26040  27
1935 63     26460  28
2085 64     26880  26
2385 65     27300  28
1125 66     27720  23
1695 67     28140  24
2125 68     28560  28
2235 69     28980  28
2345 70     29400  27
2190 71     29820  29
2285 72     30240  30
2325 73     30660  15
1910 74     31080  28
1460 75     31500  26
2560 76     31920  30
2390 77     32340  28
1915 78     32760  26
1800 79     33180  29
2085 80     33600  27
1940 81     34020  28
2480 82     34440  28
1045 83     34860  23
1780 84     35280  28
3360 85     35700  29
1350 86     36120  25
2725 87     36540  29
1090 88     36960  24
2645 89     37380  28
2675 90     37800  28
2630 91     38220  25
1560 92     38640  24
2360 93     39060  29
2400 94     39480  28
3060 95     39900  29
2850 96     40320  31
2010 97     40740  24
2995 98     41160  30
1720 99     41580  27
1155 100     42000  25
2325 101     42420  27
1965 102     42840  27
1495 103     43260  27
2410 104     43680  26
1870 105     44100  28
2590 106     44520  27
2825 107     44940  30
3150 108     45360  29
2890 109     45780  27
