1465 1       420  27
2075 2       840  27
2075 3      1260  27
2225 4      1680  27
2035 5      2100  28
2245 6      2520  28
1715 7      2940  25
2505 8      3360  29
2170 9      3780  27
1875 10      4200  25
1775 11      4620  22
2085 12      5040  27
1610 13      5460  27
1050 14      5880  24
3265 15      6300  31
1780 16      6720  28
2370 17      7140  25
2660 18      7560  29
1610 19      7980  24
1575 20      8400  25
2020 21      8820  26
 830 22      9240  19
1325 23      9660  25
1750 24     10080  22
1675 25     10500  23
3205 26     10920  27
2550 27     11340  29
1815 28     11760  26
1625 29     12180  26
1630 30     12600  23
2595 31     13020  31
1735 32     13440  27
1810 33     13860  26
2000 34     14280  23
1985 35     14700  21
2760 36     15120  29
3165 37     15540  27
2530 38     15960  27
3300 39     16380  33
2670 40     16800  28
3245 41     17220  28
3610 42     17640  25
2280 43     18060  26
2810 44     18480  27
3425 45     18900  29
2090 46     19320  24
3345 47     19740  24
1810 48     20160  15
2710 49     20580  26
3770 50     21000  28
4295 51     21420  27
3505 52     21840  28
1510 53     22260  15
4270 54     22680  32
3075 55     23100  23
3300 56     23520  25
2690 57     23940  22
3615 58     24360  28
3175 59     24780  26
3290 60     25200  28
2945 61     25620  22
3140 62     26040  31
3480 63     26460  25
3955 64     26880  30
3775 65     27300  26
3620 66     27720  28
3450 67     28140  21
3350 68     28560  26
3930 69     28980  27
3480 70     29400  29
4070 71     29820  28
3740 72     30240  27
3385 73     30660  15
2850 74     31080  27
3570 75     31500  23
3005 76     31920  30
3500 77     32340  18
3790 78     32760  25
3070 79     33180  28
2975 80     33600  18
2935 81     34020  21
3295 82     34440  19
2610 83     34860  16
2680 84     35280  24
3510 85     35700  21
2725 86     36120  19
2805 87     36540  14
3215 88     36960  31
3435 89     37380  24
2825 90     37800  20
3470 91     38220  25
2790 92     38640  18
4100 93     39060  26
3040 94     39480  28
2820 95     39900  17
2830 96     40320  18
2905 97     40740  19
2710 98     41160  27
3120 99     41580  25
2925 100     42000  25
3510 101     42420  22
3345 102     42840  19
2995 103     43260  18
2910 104     43680  14
3185 105     44100  30
3230 106     44520  20
3745 107     44940  26
2580 108     45360  27
3490 109     45780  29
2635 110     46200  23
2835 111     46620  22
3665 112     47040  29
3470 113     47460  17
2410 114     47880  15
3170 115     48300  18
2325 116     48720  23
2725 117     49140  21
3420 118     49560  22
2670 119     49980  17
2135 120     50400  15
2215 121     50820  15
1920 122     51240  23
3005 123     51660  24
2260 124     52080  15
2010 125     52500  16
3235 126     52920  18
2250 127     53340  15
2770 128     53760  18
2105 129     54180  23
4290 130     54600  25
3950 131     55020  26
3000 132     55440  19
3770 133     55860  24
3625 134     56280  23
3945 135     56700  24
4275 136     57120  26
2935 137     57540  23
3750 138     57960  23
3430 139     58380  32
3845 140     58800  23
3000 141     59220  18
4185 142     59640  31
3505 143     60060  27
2690 144     60480  17
3350 145     60900  26
4225 146     61320  31
4160 147     61740  33
4340 148     62160  33
3685 149     62580  32
4435 150     63000  33
4000 151     63420  31
4040 152     63840  32
3890 153     64260  30
4115 154     64680  29
3485 155     65100  31
3865 156     65520  24
3975 157     65940  32
4000 158     66360  33
3655 159     66780  29
4260 160     67200  31
3630 161     67620  26
4030 162     68040  31
4130 163     68460  33
4365 164     68880  32
3770 165     69300  26
3850 166     69720  26
4380 167     70140  32
4510 168     70560  30
3475 169     70980  25
4315 170     71400  32
4150 171     71820  34
3860 172     72240  28
4025 173     72660  23
4455 174     73080  32
3810 175     73500  31
3400 176     73920  28
3580 177     74340  32
4470 178     74760  34
4100 179     75180  32
4100 180     75600  33
3680 181     76020  32
3690 182     76440  30
