2430 1       420  29
1910 2       840  29
1335 3      1260  27
1925 4      1680  28
2115 5      2100  28
1695 6      2520  23
1890 7      2940  26
2460 8      3360  27
1695 9      3780  24
2275 10      4200  28
2050 11      4620  27
1935 12      5040  27
1710 13      5460  26
1640 14      5880  27
1040 15      6300  24
2960 16      6720  31
1845 17      7140  26
2620 18      7560  30
2965 19      7980  30
1610 20      8400  25
1385 21      8820  25
1495 22      9240  24
1680 23      9660  25
2815 24     10080  30
2440 25     10500  26
2055 26     10920  27
1220 27     11340  25
1700 28     11760  24
2130 29     12180  26
2060 30     12600  28
2965 31     13020  28
2415 32     13440  28
2240 33     13860  27
2050 34     14280  29
2035 35     14700  28
2635 36     15120  29
1890 37     15540  28
3325 38     15960  29
2155 39     16380  29
1550 40     16800  28
2220 41     17220  27
2300 42     17640  27
2115 43     18060  29
2725 44     18480  32
2905 45     18900  28
1830 46     19320  16
2100 47     19740  26
2125 48     20160  27
2465 49     20580  27
2280 50     21000  29
2160 51     21420  25
2440 52     21840  29
2365 53     22260  30
1675 54     22680  27
2880 55     23100  28
2625 56     23520  29
2260 57     23940  27
2205 58     24360  28
2900 59     24780  29
1880 60     25200  25
1790 61     25620  27
1990 62     26040  28
2850 63     26460  28
3205 64     26880  30
3345 65     27300  31
2225 66     27720  26
2885 67     28140  31
2815 68     28560  30
2395 69     28980  28
2970 70     29400  29
2460 71     29820  30
2530 72     30240  28
2845 73     30660  29
2185 74     31080  27
2635 75     31500  26
2400 76     31920  30
2895 77     32340  30
2335 78     32760  26
2805 79     33180  29
2470 80     33600  29
3445 81     34020  29
2710 82     34440  28
1775 83     34860  27
2255 84     35280  27
2760 85     35700  28
2460 86     36120  27
3115 87     36540  30
3015 88     36960  30
2585 89     37380  31
2675 90     37800  30
3370 91     38220  32
2905 92     38640  28
2180 93     39060  29
3130 94     39480  26
3220 95     39900  31
2665 96     40320  30
3155 97     40740  30
2425 98     41160  28
3160 99     41580  30
3735 100     42000  30
2755 101     42420  29
3475 102     42840  31
3470 103     43260  30
2775 104     43680  28
3465 105     44100  31
3355 106     44520  30
1675 107     44940  28
3350 108     45360  32
1900 109     45780  28
3025 110     46200  28
3310 111     46620  29
3610 112     47040  31
2240 113     47460  31
3870 114     47880  31
3510 115     48300  31
2535 116     48720  28
3420 117     49140  30
3275 118     49560  31
3415 119     49980  31
3890 120     50400  30
2940 121     50820  31
3560 122     51240  32
3390 123     51660  29
3135 124     52080  31
3805 125     52500  33
3350 126     52920  32
4340 127     53340  31
2795 128     53760  30
3490 129     54180  31
3540 130     54600  29
2315 131     55020  27
3220 132     55440  31
3705 133     55860  30
3795 134     56280  31
3090 135     56700  31
3315 136     57120  27
2835 137     57540  27
3255 138     57960  30
3020 139     58380  30
3645 140     58800  32
3825 141     59220  33
2930 142     59640  28
3455 143     60060  30
3215 144     60480  31
3140 145     60900  29
3500 146     61320  30
2610 147     61740  27
2890 148     62160  25
3760 149     62580  31
3155 150     63000  29
3295 151     63420  28
3630 152     63840  32
2840 153     64260  27
3855 154     64680  32
