2310 1       420  29
1680 2       840  27
2290 3      1260  28
1905 4      1680  23
2220 5      2100  27
2020 6      2520  29
1825 7      2940  29
2845 8      3360  30
2050 9      3780  27
1100 10      4200  23
2245 11      4620  27
2710 12      5040  29
2575 13      5460  26
2165 14      5880  27
2475 15      6300  27
1955 16      6720  29
2010 17      7140  30
1915 18      7560  30
 850 19      7980  23
1180 20      8400  23
2245 21      8820  25
3195 22      9240  30
1870 23      9660  28
2465 24     10080  29
2115 25     10500  26
2030 26     10920  27
2565 27     11340  29
1425 28     11760  24
2250 29     12180  30
2355 30     12600  29
2265 31     13020  26
2480 32     13440  27
2805 33     13860  28
2600 34     14280  30
3040 35     14700  30
2485 36     15120  29
1575 37     15540  25
2345 38     15960  28
3445 39     16380  31
3055 40     16800  30
2290 41     17220  23
3035 42     17640  29
2555 43     18060  29
3140 44     18480  31
2725 45     18900  31
1560 46     19320  23
1625 47     19740  26
1465 48     20160  27
3150 49     20580  29
1960 50     21000  29
2305 51     21420  27
1825 52     21840  26
2525 53     22260  30
2740 54     22680  28
2570 55     23100  29
1580 56     23520  23
2550 57     23940  24
2735 58     24360  29
2340 59     24780  29
1915 60     25200  27
3345 61     25620  30
2545 62     26040  30
2930 63     26460  31
1945 64     26880  26
3185 65     27300  32
3600 66     27720  30
3120 67     28140  32
2115 68     28560  30
2965 69     28980  29
3190 70     29400  30
1865 71     29820  28
2700 72     30240  29
2350 73     30660  26
2530 74     31080  29
3575 75     31500  31
2145 76     31920  27
2475 77     32340  28
2405 78     32760  28
3820 79     33180  32
2740 80     33600  29
3100 81     34020  29
2735 82     34440  28
3415 83     34860  32
2000 84     35280  26
2815 85     35700  27
2740 86     36120  26
1860 87     36540  27
1840 88     36960  25
3565 89     37380  31
2445 90     37800  27
3260 91     38220  32
3470 92     38640  30
2465 93     39060  29
3045 94     39480  27
2990 95     39900  30
3680 96     40320  29
2890 97     40740  29
2815 98     41160  28
2730 99     41580  29
2395 100     42000  26
2225 101     42420  28
3265 102     42840  29
3810 103     43260  31
3210 104     43680  29
3365 105     44100  30
3450 106     44520  31
2690 107     44940  26
3875 108     45360  31
3370 109     45780  30
2510 110     46200  26
3195 111     46620  31
2465 112     47040  24
3290 113     47460  31
3875 114     47880  31
3265 115     48300  30
3125 116     48720  28
3115 117     49140  28
3235 118     49560  28
3180 119     49980  27
2240 120     50400  25
3735 121     50820  32
3760 122     51240  31
2805 123     51660  28
2705 124     52080  27
3165 125     52500  30
1620 126     52920  23
4040 127     53340  32
2175 128     53760  25
2240 129     54180  27
3055 130     54600  27
3590 131     55020  29
3840 132     55440  31
3030 133     55860  29
2925 134     56280  29
3315 135     56700  31
3130 136     57120  30
2775 137     57540  27
3470 138     57960  30
2325 139     58380  25
 820 140     58800  17
3655 141     59220  30
3375 142     59640  30
3525 143     60060  31
3260 144     60480  29
3330 145     60900  30
3110 146     61320  29
3870 147     61740  30
3580 148     62160  29
2910 149     62580  28
4005 150     63000  32
3240 151     63420  30
3505 152     63840  29
2845 153     64260  27
2995 154     64680  29
3630 155     65100  31
3020 156     65520  29
3670 157     65940  31
4000 158     66360  31
4120 159     66780  32
3050 160     67200  29
3725 161     67620  29
3515 162     68040  30
2750 163     68460  15
3805 164     68880  30
3840 165     69300  31
3645 166     69720  29
3610 167     70140  28
3000 168     70560  28
3285 169     70980  28
2640 170     71400  15
3870 171     71820  32
3270 172     72240  28
2920 173     72660  28
3375 174     73080  29
3635 175     73500  30
3060 176     73920  28
4170 177     74340  32
4495 178     74760  33
3805 179     75180  31
3395 180     75600  29
2715 181     76020  25
3830 182     76440  32
3450 183     76860  30
3910 184     77280  31
3650 185     77700  31
3860 186     78120  31
4080 187     78540  32
3530 188     78960  29
3725 189     79380  31
3705 190     79800  30
2585 191     80220  15
2560 192     80640  15
3795 193     81060  31
2900 194     81480  27
3715 195     81900  30
3805 196     82320  31
3515 197     82740  30
3325 198     83160  29
3040 199     83580  27
3880 200     84000  31
3910 201     84420  30
3875 202     84840  32
4030 203     85260  31
3740 204     85680  30
3625 205     86100  31
3695 206     86520  31
3275 207     86940  30
3065 208     87360  15
3980 209     87780  32
4225 210     88200  31
3160 211     88620  15
3810 212     89040  23
4010 213     89460  30
4245 214     89880  32
2840 215     90300  15
3740 216     90720  23
3190 217     91140  15
3900 218     91560  31
2960 219     91980  15
3030 220     92400  15
4020 221     92820  32
4545 222     93240  33
4165 223     93660  30
4495 224     94080  33
4475 225     94500  33
4645 226     94920  33
3815 227     95340  32
4270 228     95760  33
3700 229     96180  31
4025 230     96600  33
3945 231     97020  31
3045 232     97440  15
4310 233     97860  32
4120 234     98280  32
3925 235     98700  31
4200 236     99120  32
4365 237     99540  33
4350 238     99960  33
4410 239    100380  32
4225 240    100800  33
4470 241    101220  32
4480 242    101640  33
4325 243    102060  32
4565 244    102480  33
4405 245    102900  31
4555 246    103320  33
2980 247    103740  15
4435 248    104160  33
4130 249    104580  33
4120 250    105000  32
2795 251    105420  15
4175 252    105840  31
3290 253    106260  15
2915 254    106680  15
4205 255    107100  32
3820 256    107520  32
4520 257    107940  32
3045 258    108360  15
3300 259    108780  15
4195 260    109200  33
3235 261    109620  15
4495 262    110040  33
4645 263    110460  31
4695 264    110880  33
4325 265    111300  32
3225 266    111720  15
3050 267    112140  15
3110 268    112560  15
3250 269    112980  15
4355 270    113400  33
3115 271    113820  15
4310 272    114240  32
4450 273    114660  33
4540 274    115080  33
3210 275    115500  15
4630 276    115920  33
4345 277    116340  32
3300 278    116760  15
4605 279    117180  33
4025 280    117600  32
4575 281    118020  33
4130 282    118440  32
4595 283    118860  34
4180 284    119280  32
3220 285    119700  15
3020 286    120120  15
4325 287    120540  33
4675 288    120960  33
4445 289    121380  33
3225 290    121800  15
4230 291    122220  31
3940 292    122640  31
4450 293    123060  33
4300 294    123480  32
4205 295    123900  32
4770 296    124320  34
4470 297    124740  33
3055 298    125160  15
4350 299    125580  31
4690 300    126000  33
3160 301    126420  15
4325 302    126840  33
4300 303    127260  33
4240 304    127680  32
4685 305    128100  33
3410 306    128520  15
3135 307    128940  15
4645 308    129360  33
3245 309    129780  15
4690 310    130200  33
4515 311    130620  30
4535 312    131040  33
4295 313    131460  32
3220 314    131880  15
4180 315    132300  31
4210 316    132720  32
4230 317    133140  31
4305 318    133560  33
4485 319    133980  33
4200 320    134400  31
4450 321    134820  32
3400 322    135240  15
4105 323    135660  33
3115 324    136080  15
4285 325    136500  32
3810 326    136920  23
4150 327    137340  31
4325 328    137760  33
4425 329    138180  33
4540 330    138600  33
4265 331    139020  33
3235 332    139440  15
4500 333    139860  32
3980 334    140280  32
3785 335    140700  32
4230 336    141120  32
4225 337    141540  32
4615 338    141960  34
3025 339    142380  15
4945 340    142800  34
4260 341    143220  31
4365 342    143640  33
4435 343    144060  33
4795 344    144480  33
4235 345    144900  33
4450 346    145320  33
4235 347    145740  33
4710 348    146160  34
4170 349    146580  33
4340 350    147000  33
3885 351    147420  31
4515 352    147840  34
4575 353    148260  34
3765 354    148680  31
4135 355    149100  31
4480 356    149520  33
4675 357    149940  34
4495 358    150360  32
3940 359    150780  30
4555 360    151200  34
4695 361    151620  33
4360 362    152040  32
4510 363    152460  33
4070 364    152880  32
4200 365    153300  32
4505 366    153720  34
4610 367    154140  34
4560 368    154560  33
4305 369    154980  33
4005 370    155400  31
3910 371    155820  32
4475 372    156240  33
4135 373    156660  34
4030 374    157080  33
4680 375    157500  34
4375 376    157920  33
4480 377    158340  34
3975 378    158760  32
4175 379    159180  33
4325 380    159600  34
4055 381    160020  33
4340 382    160440  33
3550 383    160860  32
4400 384    161280  31
4895 385    161700  34
4480 386    162120  33
4275 387    162540  33
4295 388    162960  33
4290 389    163380  33
4235 390    163800  34
4460 391    164220  33
3895 392    164640  31
4270 393    165060  33
4090 394    165480  32
4545 395    165900  33
4015 396    166320  33
4145 397    166740  33
4420 398    167160  33
4080 399    167580  33
4335 400    168000  31
4270 401    168420  33
4430 402    168840  34
4320 403    169260  33
4645 404    169680  33
4335 405    170100  34
4125 406    170520  33
4380 407    170940  33
4545 408    171360  34
4160 409    171780  32
3940 410    172200  32
4465 411    172620  32
4610 412    173040  34
4515 413    173460  33
4515 414    173880  33
4710 415    174300  34
3885 416    174720  31
4395 417    175140  33
4465 418    175560  34
4270 419    175980  33
4240 420    176400  33
4565 421    176820  34
4860 422    177240  34
4385 423    177660  34
4420 424    178080  33
4445 425    178500  33
4470 426    178920  33
4420 427    179340  33
4295 428    179760  33
4315 429    180180  34
4545 430    180600  33
4550 431    181020  33
4475 432    181440  33
4635 433    181860  34
4080 434    182280  32
3960 435    182700  32
4440 436    183120  34
4340 437    183540  33
4310 438    183960  34
4100 439    184380  32
4040 440    184800  34
4595 441    185220  33
4385 442    185640  33
4240 443    186060  33
4495 444    186480  33
4365 445    186900  33
4065 446    187320  33
4740 447    187740  34
4120 448    188160  32
4020 449    188580  32
4370 450    189000  33
4350 451    189420  33
4690 452    189840  34
4590 453    190260  34
4430 454    190680  33
4015 455    191100  33
4730 456    191520  34
4420 457    191940  33
4485 458    192360  33
4545 459    192780  34
4010 460    193200  33
4140 461    193620  33
4465 462    194040  33
4725 463    194460  34
4515 464    194880  34
4430 465    195300  34
4315 466    195720  33
4125 467    196140  33
4610 468    196560  34
4570 469    196980  34
4665 470    197400  34
4435 471    197820  33
4605 472    198240  34
4265 473    198660  33
4795 474    199080  34
4265 475    199500  34
4655 476    199920  33
4540 477    200340  34
4620 478    200760  34
4315 479    201180  34
4155 480    201600  33
4425 481    202020  34
4585 482    202440  33
4350 483    202860  33
4235 484    203280  32
4300 485    203700  32
3620 486    204120  30
4215 487    204540  34
4485 488    204960  34
4490 489    205380  33
4450 490    205800  33
4685 491    206220  34
4870 492    206640  35
4400 493    207060  34
4605 494    207480  33
4665 495    207900  34
4365 496    208320  34
4150 497    208740  33
4280 498    209160  33
4075 499    209580  32
3765 500    210000  30
4375 501    210420  33
4290 502    210840  33
4715 503    211260  34
4270 504    211680  32
4500 505    212100  34
4475 506    212520  33
4255 507    212940  33
4915 508    213360  34
4610 509    213780  34
4090 510    214200  33
4450 511    214620  33
4820 512    215040  34
4905 513    215460  35
4350 514    215880  33
4520 515    216300  33
4580 516    216720  34
4325 517    217140  34
3815 518    217560  33
4450 519    217980  33
4385 520    218400  33
4640 521    218820  34
4700 522    219240  34
4525 523    219660  33
4685 524    220080  34
4390 525    220500  33
4265 526    220920  33
4690 527    221340  34
4585 528    221760  33
4475 529    222180  33
4605 530    222600  34
4415 531    223020  32
4500 532    223440  33
4405 533    223860  32
4655 534    224280  33
4470 535    224700  33
4460 536    225120  33
4280 537    225540  33
4600 538    225960  33
4145 539    226380  33
4310 540    226800  32
4465 541    227220  33
4440 542    227640  33
4440 543    228060  33
4715 544    228480  34
4205 545    228900  33
4440 546    229320  34
4255 547    229740  33
3960 548    230160  32
4605 549    230580  34
4905 550    231000  34
4710 551    231420  33
4625 552    231840  33
4805 553    232260  34
4285 554    232680  32
4575 555    233100  34
4580 556    233520  34
4555 557    233940  33
4595 558    234360  34
4610 559    234780  33
4515 560    235200  34
4235 561    235620  33
4790 562    236040  34
