4270 1       420  34
3885 2       840  28
2655 3      1260  15
2980 4      1680  15
3155 5      2100  15
3815 6      2520  28
2825 7      2940  19
3360 8      3360  25
3215 9      3780  23
2960 10      4200  15
4345 11      4620  34
4595 12      5040  34
4540 13      5460  34
2610 14      5880  15
4360 15      6300  34
2710 16      6720  15
2650 17      7140  15
3105 18      7560  24
4470 19      7980  34
4560 20      8400  34
2485 21      8820  15
3675 22      9240  28
4480 23      9660  34
4515 24     10080  34
4575 25     10500  34
3670 26     10920  28
4580 27     11340  34
2820 28     11760  15
4600 29     12180  34
4875 30     12600  34
4665 31     13020  34
4260 32     13440  34
2500 33     13860  15
2425 34     14280  15
4550 35     14700  34
4885 36     15120  34
2995 37     15540  24
2495 38     15960  15
4545 39     16380  34
4565 40     16800  34
4480 41     17220  34
4695 42     17640  34
4775 43     18060  34
4115 44     18480  32
2965 45     18900  23
4825 46     19320  34
2865 47     19740  20
2820 48     20160  15
4775 49     20580  34
4880 50     21000  34
4035 51     21420  30
2890 52     21840  15
2940 53     22260  17
3035 54     22680  16
2495 55     23100  15
2680 56     23520  16
4560 57     23940  34
4605 58     24360  34
