368424 292    368424    0    0   700    250      0   1435    558
369674 293    369674    0    0   850     50      0   3021    562
371136 294    371136    0    0   950    500      0   1770    637
372923 295    372923    0    0   850    800      0      0    853
374734 296    374734    0    0  1200    400      0   1984   2114
376029 297    376029    2    0   900    275      0   2418    568
376690 298    376690   15    0  1200    900    725     73    132
377272 299    377272   20    0  1050    950    900    404    265
379082 300    379082    1    0  1350    350      0   2924   3038
380897 301    380897    0    0   950    350      0   4188    819
381662 302    381662   13    0   800   1000   1125    863    331
383341 303    383341    0    0  1050    200      0    317   2473
385147 304    385147    1    0  1450    350      0   4512    649
386299 305    386299    0    0   800    400      0    263    531
387539 306    387539    0    0   650    450      0     11    625
388867 307    388867    0    0   900    600      0    186    585
389456 308    389456   15    0   850   1050    900    261    117
390685 309    390685    0    0   700      0      0   1328    601
391983 310    391983    5    0  1000    150      0   3250    533
393198 311    393198    0    0   950    200      0    150    511
394474 312    394474    0    0   750    450      0   1781    609
396285 313    396285    4    0  1850    850      0   5207   1387
396778 314    396778   15    0   950    950    725      0    138
398583 315    398583    0    0  1300    775      0   4908    700
400392 316    400392    0    0  2000    350      0    572   1840
401628 317    401628    0    0   750    650      0    219    588
402906 318    402906    0    0   750    225      0   1740    612
404707 319    404707    0    0  1250    450      0    525    717
405323 320    405323   14    0   850   1000    900    211    281
406510 321    406510    1    0  1000    250      0   4574    430
408328 322    408328    0    0  1250    300      0   2862   1428
409607 323    409607    0    0   750    250      0     23    610
410872 324    410872    0    0   650    550      0     22    644
412663 325    412663    0    0  1350    500      0   1130    683
413221 326    413221    8    0   850    700    725      2    206
415028 327    415028    0    0  1600    750      0   2180    782
415587 328    415587   14    0   750   1250    825    197    239
416315 329    416315   14    0   900   1250   1125     47     14
417537 330    417537    2    0   950    100      0   1080    513
418729 331    418729   15    0   750      0      0      9     26
420545 332    420545    7    0  2150   1250      0    751   3243
421693 333    421693    0    0   800    250      0   1611    525
423202 334    423202    0    0   950    550      0   2507    958
424618 335    424618    0    0  1100    500      0    952    844
426418 336    426418   21    0  2500    750      0   6327   5192
428218 337    428218    0    0  1400    150      0   5876   2327
430022 338    430022    5    0  1850    675      0   5194    670
431833 339    431833    0    0  1400    350      0   3251   1940
433642 340    433642    9    0  2450   1050      0    438    296
434892 341    434892    1    0   800      0      0   3508    581
436691 342    436691    1    0  1750    675      0   3838   1865
438496 343    438496    0    0   900    300      0   3010    836
440301 344    440301    0    0  2200   1625      0     36    392
441808 345    441808    0    0  1350    500      0     46    846
443630 346    443630    6    0  1900   1850    800   3319   1613
445448 347    445448    0    0  1050      0      0   5818   2867
446901 348    446901    0    0  1100    775      0   1287   1153
448708 349    448708    0    0  1350    650      0    766   1165
449944 350    449944    0    0   850    250      0   2379    553
451766 351    451766    1    0  1550    300      0   1884   1809
453129 352    453129    0    0   600    450      0     11   1220
454887 353    454887    0    0  1150    350      0   1808    722
456369 354    456369    0    0  1400     50      0   1626    847
457081 355    457081   11    0   700   1050    900    852    333
457510 356    457510   15    0   750    850    725    184    168
458884 357    458884    0    0   700    200      0   1485   1084
460702 358    460702    0    0   950    275      0   5366    819
462522 359    462522    0    0   850      0      0   2932   3111
463883 360    463883    5    0  1050      0      0   4393    520
465435 361    465435    0    0  1300     50      0   3396    938
466522 362    466522    0    0   700    300      0   2067    534
468333 363    468333    0    0   750    400      0   3456    887
470145 364    470145    0    0  1050    300      0   3459    987
471612 365    471612    0    0  1400    300      0    982    750
473430 366    473430    2    0  1700   1000      0   1290   2350
474765 367    474765   14    0  1500     50      0   4183    465
476064 368    476064    0    0   800     50      0   3689    606
477889 369    477889    0    0  1650   1025      0    364   2366
479369 370    479369    0    0   900    450      0   1246   1566
481196 371    481196    0    0  1500    825      0    857   1632
483011 372    483011    2    0  1750   1000      0   2820   2709
484827 373    484827    2    0  1650    550      0    527    709
486640 374    486640    0    0  2000    700      0   3037    981
488105 375    488105    0    0   850    300      0    975   1561
489923 376    489923    0    0   800    250      0   3302    870
491741 377    491741    0    0  1000    675      0   3710   1266
493153 378    493153    0    0   900     50      0   4683    618
494964 379    494964   10    0  1950    550      0   2813   1886
496782 380    496782    9    0  2100    300      0   4140   1791
498595 381    498595    1    0  1600    750      0   1233   2465
500413 382    500413   10    0  1400    150      0   4974    932
501948 383    501948    0    0  1500    500      0    942   1347
503521 384    503521    0    0  1000    150      0   4835   1099
504774 385    504774    0    0   900    450      0    798    540
506322 386    506322    6    0  1100     50      0   3635   1166
508143 387    508143    1    0  1850    200      0   3448   1967
509968 388    509968    3    0  1100    600      0   5169   2170
511632 389    511632    0    0  1100     50      0   2411   1694
513271 390    513271    0    0  1050    100      0   4012   1192
513874 391    513874   15    0   750   1150    900    199    259
515489 392    515489    0    0   850     50      0   3647   2270
516808 393    516808    0    0   700      0      0   3969    645
518636 394    518636    0    0  1100   1100    150    565   1208
520456 395    520456    8    0  1950   1000      0   2349   1757
521072 396    521072   15    0   750   1300    900      1    265
522892 397    522892    3    0  2400   1100      0   2172   1683
524330 398    524330    0    0   950    300      0   1496    880
525923 399    525923    0    0  1150    250     75   6042    694
527736 400    527736    0    0  1100    800      0   5429   1236
529553 401    529553   12    0  2200    750      0   3365   1586
531373 402    531373    5    0  1600    450      0   2588   1870
533206 403    533206   13    0  1700    425      0   4007   1342
534414 404    534414    0    0   700    350      0    667    586
535982 405    535982    1    0  1250      0      0   6644   1604
537123 406    537123    3    0   850    350      0   1772    504
538950 407    538950    0    0  1050    650      0   2257   2314
540759 408    540759    1    0  2150    575      0   6119   2661
542564 409    542564    0    0  1800    425      0   2910   4597
543823 410    543823    1    0   700    100      0   3928    605
545394 411    545394    0    0  1150    100      0   2587   1259
546895 412    546895    0    0  1050    750      0    597    854
548074 413    548074    2    0   800     50      0   2124    539
549893 414    549893   11    0  2050    475      0   2809   1441
551724 415    551724    2    0  1800    775      0    725   1521
553326 416    553326    0    0   750    400      0    963   2114
555146 417    555146    2    0  2050    650      0    598    446
556975 418    556975    6    0  1850    625      0   1006   2931
558422 419    558422    0    0   750    350      0     60   1691
560240 420    560240    0    0   950    100      0   5181   1562
561399 421    561399   12    0   600      0      0      3    594
563055 422    563055    0    0  1400    300      0    969   1537
564893 423    564893   12    0   600      0      0      0    938
566059 424    566059    0    0   700    200      0   1523    571
567882 425    567882    8    0  2150    850      0   1788   1154
569523 426    569523    0    0   850    250      0   2728    754
571343 427    571343    1    0  1400    300      0   3474   3516
572636 428    572636    0    0   850    100      0   2115    544
574161 429    574161    0    0  1200    150      0   3294    329
575506 430    575506    2    0  1000    300      0   2262    551
576864 431    576864    0    0   900    400      0   1196    593
578688 432    578688    6    0  1800    550      0   1200   2820
580513 433    580513    1    0  1450     50      0   3662    872
581342 434    581342   15    0   900   1350    900    726    326
582766 435    582766    0    0  1400    675      0    943    993
584589 436    584589    3    0  1850   1125      0   2036   2199
585872 437    585872    0    0   750    400      0    201    606
587083 438    587083    0    0   800    450      0     32    553
588274 439    588274   12    0  1550    300      0    444    171
589797 440    589797    3    0  1150     50      0   5001    937
591616 441    591616    2    0  2250   1200      0   5666   3222
593434 442    593434    4    0  1500    750      0   2597    626
595268 443    595268    0    0  1250    200      0   2271   2808
597098 444    597098    2    0  1200    475      0   2489   1128
598349 445    598349    0    0   900    200      0   1778    539
600177 446    600177    9    0  1650    600      0   1083   1330
601740 447    601740    0    0   950    550      0    416    626
603562 448    603562   15    0  2350   1450      0    227    344
605092 449    605092    0    0   800      0      0   5363   1211
606268 450    606268   11    0   800     50      0   3864    535
607970 451    607970    0    0  1250     50      0   4964   2224
609798 452    609798   10    0  1850   1425      0   1757   5134
611484 453    611484    0    0  1450    450      0   1202   1186
613301 454    613301    2    0  1350    850    150   1974   1147
615131 455    615131   20    0  1500    800    975   4913   2100
616971 456    616971    0    0  1800    525      0    278   1535
618346 457    618346    2    0   650      0      0   3664    683
619683 458    619683    0    0   900    200      0   1026    582
621517 459    621517    0    0  1300    600      0   4696   3568
622892 460    622892    0    0   850    500      0    686    617
623544 461    623544   17    0   900    950   1125    276    233
624142 462    624142   14    0  1000    900    825    226    194
625567 463    625567    2    0   750      0      0   3975    677
627403 464    627403    0    0   850    650      0   1816   3544
628703 465    628703    0    0   850    550      0    255    583
630526 466    630526    0    0   900    200      0   4264    836
632354 467    632354    6    0  1750    750      0   2271   2634
634177 468    634177    4    0  1650    500      0   1928   1025
636011 469    636011    0    0   950    475      0   2808   2024
637432 470    637432    0    0   900    600      0      6    962
639269 471    639269    6    0  1450    425      0   4214   3613
640915 472    640915    0    0   900    250      0   2521    932
642754 473    642754    1    0  1250    300      0   4621   2388
644590 474    644590    1    0  1050    300      0   2548   2021
646144 475    646144    0    0  1050    550      0    920   1047
647978 476    647978   18    0  1750   2325      0   6213   3644
649817 477    649817    1    0  1250     50      0   2403   3520
651225 478    651225    0    0   900    150      0    983   1018
651696 479    651696   15    0   800   1100    725      4    176
653521 480    653521    4    0  1900    975      0   3976   4120
655356 481    655356    6    0  1350    200      0   4842   2237
656984 482    656984    0    0   750    450      0   1251   2217
658814 483    658814   19    0  1900    500      0   1381   1841
660649 484    660649    1    0  1200    300      0   7224   2160
661811 485    661811    0    0   850    300      0    608    510
663333 486    663333    1    0  1050    150      0   4700    967
664578 487    664578    0    0   650    450      0    109    620
665783 488    665783    0    0   850    250      0   1502    533
667622 489    667622    0    0  1150    500      0   2133   1861
669019 490    669019    2    0  1350    675      0    575    464
670859 491    670859    9    0  1350    425      0   2553   4057
672533 492    672533    0    0   950    550      0   1015   2215
674361 493    674361    1    0  1800   1825      0    884    530
676187 494    676187   12    0  1750    750      0   3230   2555
678022 495    678022    8    0  1600    575      0   3921   2192
679862 496    679862   10    0  1300    300      0   5678   1751
681693 497    681693    2    0  1500   1050    400   3539   2014
682247 498    682247   15    0   750   1050    900    182    234
683046 499    683046   14    0   900   1250    900    472    392
684789 500    684789    5    0  1200    100      0   3179   1727
686362 501    686362    0    0   900     50      0   5520    822
688200 502    688200    1    0  1350    375      0   2669   1475
690029 503    690029    5    0  1300    250      0   2602    699
691870 504    691870   10    0  1750    825      0   2767    863
693516 505    693516    0    0   750    250      0    889   1746
695360 506    695360    1    0  1400    100      0   5323   3360
697194 507    697194    3    0  1300    450      0   4006   2151
698639 508    698639    0    0   700     50      0   2386   1275
