1940 1       420  29
2065 2       840  28
2425 3      1260  29
2960 4      1680  29
1990 5      2100  26
2045 6      2520  28
2535 7      2940  28
2890 8      3360  30
1890 9      3780  27
1105 10      4200  24
1845 11      4620  27
1255 12      5040  23
2495 13      5460  27
1970 14      5880  28
2085 15      6300  29
1915 16      6720  27
2385 17      7140  28
1910 18      7560  24
2995 19      7980  26
1335 20      8400  26
2885 21      8820  29
1660 22      9240  28
2705 23      9660  29
2905 24     10080  29
1225 25     10500  21
 790 26     10920  21
3135 27     11340  32
2315 28     11760  29
2785 29     12180  28
2225 30     12600  28
2845 31     13020  31
1720 32     13440  28
2545 33     13860  28
2495 34     14280  28
2540 35     14700  30
3325 36     15120  29
2840 37     15540  29
2690 38     15960  30
3035 39     16380  31
3795 40     16800  32
2655 41     17220  31
3095 42     17640  30
2155 43     18060  29
2475 44     18480  31
2480 45     18900  30
2180 46     19320  28
2695 47     19740  29
3305 48     20160  30
2810 49     20580  30
2510 50     21000  26
3425 51     21420  32
2900 52     21840  30
2895 53     22260  30
1370 54     22680  25
2975 55     23100  31
2310 56     23520  28
3210 57     23940  31
2365 58     24360  31
2280 59     24780  25
2820 60     25200  29
2400 61     25620  28
2450 62     26040  29
2900 63     26460  28
2285 64     26880  30
1990 65     27300  23
2795 66     27720  25
1860 67     28140  24
3505 68     28560  32
3470 69     28980  29
3335 70     29400  31
1710 71     29820  24
2255 72     30240  28
3295 73     30660  30
3120 74     31080  28
2910 75     31500  26
2820 76     31920  29
1385 77     32340  26
1595 78     32760  24
1585 79     33180  25
3085 80     33600  29
3000 81     34020  28
1420 82     34440  23
1740 83     34860  26
3265 84     35280  30
2535 85     35700  29
3435 86     36120  31
3425 87     36540  33
1830 88     36960  27
1510 89     37380  23
2870 90     37800  15
3470 91     38220  31
2545 92     38640  26
2995 93     39060  29
3445 94     39480  31
3620 95     39900  31
1945 96     40320  27
2860 97     40740  27
2920 98     41160  29
1770 99     41580  23
3255 100     42000  29
3645 101     42420  30
1975 102     42840  25
1805 103     43260  25
3595 104     43680  31
3435 105     44100  28
3180 106     44520  29
3815 107     44940  32
3255 108     45360  31
3695 109     45780  31
3060 110     46200  15
2935 111     46620  26
3045 112     47040  27
3655 113     47460  30
3190 114     47880  23
3785 115     48300  30
3540 116     48720  32
3000 117     49140  27
3120 118     49560  29
3450 119     49980  30
2680 120     50400  15
2765 121     50820  26
2800 122     51240  26
3150 123     51660  24
3635 124     52080  29
3685 125     52500  31
3360 126     52920  30
3680 127     53340  30
4245 128     53760  33
3375 129     54180  31
3205 130     54600  15
3565 131     55020  30
4060 132     55440  32
3400 133     55860  30
4055 134     56280  32
2755 135     56700  28
3880 136     57120  30
3820 137     57540  29
3940 138     57960  30
3920 139     58380  31
3430 140     58800  29
4285 141     59220  32
3270 142     59640  29
3830 143     60060  30
2655 144     60480  15
3810 145     60900  32
3095 146     61320  15
3255 147     61740  29
4000 148     62160  31
3650 149     62580  30
4070 150     63000  32
3970 151     63420  32
3530 152     63840  30
3095 153     64260  29
4145 154     64680  33
3585 155     65100  29
3720 156     65520  31
4085 157     65940  32
3865 158     66360  30
3490 159     66780  30
3425 160     67200  28
3990 161     67620  31
3925 162     68040  31
4090 163     68460  32
2820 164     68880  15
4150 165     69300  33
4295 166     69720  31
3675 167     70140  29
3175 168     70560  15
3555 169     70980  31
3035 170     71400  15
3945 171     71820  32
3085 172     72240  15
4285 173     72660  30
4310 174     73080  32
3965 175     73500  30
3985 176     73920  32
3540 177     74340  30
4220 178     74760  32
4085 179     75180  32
4095 180     75600  32
4050 181     76020  33
2960 182     76440  15
3895 183     76860  31
4105 184     77280  33
4085 185     77700  32
4060 186     78120  31
3635 187     78540  31
3030 188     78960  15
3820 189     79380  30
4425 190     79800  33
4305 191     80220  34
4440 192     80640  33
4445 193     81060  33
3150 194     81480  15
4200 195     81900  31
4080 196     82320  31
3190 197     82740  15
4445 198     83160  33
4485 199     83580  33
3920 200     84000  32
3785 201     84420  32
4545 202     84840  33
3765 203     85260  29
4470 204     85680  33
3220 205     86100  15
3265 206     86520  15
4140 207     86940  32
3930 208     87360  31
3020 209     87780  15
2995 210     88200  15
3230 211     88620  15
4355 212     89040  33
4035 213     89460  30
4650 214     89880  34
4330 215     90300  33
4040 216     90720  33
3915 217     91140  32
4030 218     91560  31
3930 219     91980  31
3700 220     92400  30
4390 221     92820  32
4500 222     93240  33
4140 223     93660  32
4370 224     94080  32
3735 225     94500  31
4435 226     94920  32
4130 227     95340  31
3815 228     95760  31
4035 229     96180  32
4330 230     96600  32
3450 231     97020  32
4725 232     97440  34
3355 233     97860  27
4285 234     98280  31
4465 235     98700  34
4175 236     99120  32
4175 237     99540  31
4235 238     99960  32
3915 239    100380  31
4145 240    100800  32
3505 241    101220  30
3925 242    101640  32
4090 243    102060  33
3710 244    102480  31
3745 245    102900  32
3595 246    103320  34
3935 247    103740  32
3570 248    104160  32
4245 249    104580  33
4405 250    105000  34
4110 251    105420  33
4070 252    105840  32
4385 253    106260  33
4225 254    106680  32
4165 255    107100  32
4130 256    107520  32
4000 257    107940  32
4345 258    108360  32
4510 259    108780  33
4640 260    109200  34
4190 261    109620  33
3480 262    110040  30
4225 263    110460  32
4285 264    110880  33
4395 265    111300  34
4185 266    111720  33
4285 267    112140  31
3495 268    112560  15
3930 269    112980  30
4635 270    113400  33
4750 271    113820  34
4345 272    114240  33
4740 273    114660  33
3490 274    115080  28
3735 275    115500  31
4230 276    115920  34
4150 277    116340  31
3885 278    116760  31
3750 279    117180  31
4530 280    117600  33
4035 281    118020  29
4515 282    118440  33
4245 283    118860  34
4400 284    119280  34
4635 285    119700  34
4325 286    120120  34
4535 287    120540  34
4095 288    120960  32
3960 289    121380  33
4440 290    121800  33
4565 291    122220  33
4600 292    122640  33
3875 293    123060  31
3840 294    123480  31
4020 295    123900  32
4280 296    124320  32
4360 297    124740  33
4180 298    125160  32
4265 299    125580  33
4635 300    126000  34
4195 301    126420  31
4065 302    126840  32
4280 303    127260  32
3945 304    127680  32
4240 305    128100  33
3945 306    128520  31
4270 307    128940  33
4410 308    129360  34
3615 309    129780  29
4250 310    130200  30
3935 311    130620  32
4505 312    131040  34
4415 313    131460  33
4560 314    131880  33
4490 315    132300  34
3865 316    132720  32
4550 317    133140  32
3670 318    133560  30
4375 319    133980  33
4225 320    134400  30
4555 321    134820  33
4595 322    135240  33
4185 323    135660  31
4440 324    136080  34
4045 325    136500  31
4665 326    136920  34
4415 327    137340  33
4135 328    137760  30
4530 329    138180  33
4545 330    138600  34
4640 331    139020  34
4440 332    139440  34
4335 333    139860  32
4815 334    140280  34
4590 335    140700  34
4500 336    141120  33
4215 337    141540  32
4330 338    141960  33
4090 339    142380  31
4395 340    142800  32
4245 341    143220  32
4105 342    143640  30
4140 343    144060  32
3865 344    144480  31
4080 345    144900  30
3420 346    145320  30
4520 347    145740  33
4350 348    146160  33
4445 349    146580  33
3790 350    147000  33
4155 351    147420  32
4575 352    147840  32
4915 353    148260  34
4550 354    148680  33
4775 355    149100  34
4180 356    149520  32
4860 357    149940  34
4610 358    150360  34
3990 359    150780  33
3890 360    151200  31
4545 361    151620  34
4095 362    152040  32
4365 363    152460  33
3845 364    152880  30
4400 365    153300  32
4275 366    153720  33
4685 367    154140  34
4380 368    154560  33
4570 369    154980  34
4825 370    155400  34
4470 371    155820  32
4600 372    156240  33
4345 373    156660  33
4125 374    157080  33
4680 375    157500  33
4560 376    157920  33
4745 377    158340  34
4290 378    158760  32
4290 379    159180  33
4315 380    159600  32
3885 381    160020  28
4625 382    160440  34
4735 383    160860  34
4835 384    161280  34
4445 385    161700  32
4815 386    162120  34
4880 387    162540  34
4320 388    162960  32
4215 389    163380  33
4045 390    163800  32
4030 391    164220  31
3845 392    164640  32
4690 393    165060  33
4520 394    165480  34
4240 395    165900  33
4330 396    166320  31
4480 397    166740  33
4495 398    167160  33
4690 399    167580  33
4945 400    168000  34
4365 401    168420  33
4665 402    168840  34
4745 403    169260  34
4450 404    169680  33
4425 405    170100  33
4365 406    170520  33
4230 407    170940  34
4885 408    171360  34
4730 409    171780  34
4255 410    172200  32
4255 411    172620  32
4300 412    173040  33
4475 413    173460  32
4630 414    173880  34
3880 415    174300  30
4420 416    174720  34
4310 417    175140  31
4150 418    175560  30
4425 419    175980  33
3885 420    176400  30
4455 421    176820  31
4415 422    177240  32
4615 423    177660  34
4600 424    178080  33
4425 425    178500  33
4610 426    178920  32
4460 427    179340  34
4330 428    179760  31
4435 429    180180  33
4390 430    180600  33
